node,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
153,0.7944076657295227,-0.5357359647750854,0.3037089705467224,-2.028496026992798,-0.740635335445404,0.21496884524822235,0.6681408882141113,0.26776447892189026,0.454259991645813,0.16064290702342987,-1.036880373954773,0.03862129524350166,-0.5242325663566589,-0.189101904630661,-1.6374043226242065,0.42692330479621887,-1.1205683946609497,0.6732879281044006,0.9959174394607544,-1.221914291381836,0.058214474469423294,0.012017169035971165,0.6405161023139954,0.936094343662262,0.06935551017522812,0.23428024351596832,1.0238579511642456,-0.486061692237854,-0.5570424199104309,0.5751230716705322,-0.2569790482521057,-0.10026781260967255,0.6619212031364441,-0.8638519644737244,0.2786264419555664,0.47915118932724,1.1814768314361572,0.0763406753540039,-0.6603459715843201,0.7884593605995178,0.4648895263671875,0.14104537665843964,-0.7327511310577393,1.080755352973938,-0.4419991672039032,0.8788003921508789,-0.6758863925933838,-0.2861795425415039,0.22415044903755188,-0.3802899420261383,-0.6868358850479126,1.226586937904358,0.4308205246925354,0.20184260606765747,0.5331159830093384,1.0417343378067017,-0.3732745051383972,-0.7142763137817383,-1.2740833759307861,0.4518212676048279,-0.6991080045700073,-1.553841471672058,-0.8814035058021545,0.2590596079826355,-0.9912146925926208,-0.673183262348175,-1.2393572330474854,0.3882125914096832,-1.22881281375885,0.6062536835670471,0.4826042950153351,0.8588323593139648,0.6578298211097717,-0.012441064231097698,1.0126091241836548,0.3136972188949585,0.25579607486724854,0.04066501930356026,-1.3549240827560425,0.3609045445919037,0.696932852268219,0.715657651424408,-0.22924964129924774,-0.9154812693595886,0.34337809681892395,0.08820205181837082,-0.7894081473350525,0.17538927495479584,-0.28970032930374146,0.18338072299957275,-0.6927453279495239,0.2667173445224762,-1.0620514154434204,0.41718676686286926,0.9544422626495361,0.8859174847602844,0.8728188872337341,0.9170297980308533,0.812355637550354,-0.9486555457115173,0.023053111508488655,0.4146248400211334,0.0066305422224104404,-0.8110576272010803,-1.2464879751205444,-0.16666428744792938,1.037050485610962,0.9886038899421692,0.686002790927887,-0.456380695104599,0.4305054247379303,-0.8985317349433899,-0.8587286472320557,0.45441001653671265,0.036082930862903595,-1.0002535581588745,1.3425337076187134,-0.6870613098144531,0.4330339729785919,-0.11729901283979416,-0.25559544563293457,0.6872828006744385,-0.4965776205062866,-0.2931470572948456,0.40513336658477783,0.2616497874259949,0.5000157356262207,-0.23300573229789734
154,0.5542749166488647,-0.0024763999972492456,-0.10303236544132233,-0.8037461042404175,0.6611078381538391,0.6760712265968323,0.4198399782180786,-0.23341047763824463,0.01631258800625801,-0.24040286242961884,-0.05548928305506706,0.04871318116784096,-0.2624559700489044,0.7710396647453308,0.011323023587465286,-0.21057754755020142,-0.30934616923332214,0.1971733421087265,-0.08972351253032684,-0.11519759893417358,-0.24146755039691925,-0.2672777771949768,0.14364460110664368,0.7049250602722168,0.020432952791452408,-0.3057570457458496,0.9661051034927368,0.25047850608825684,0.0034677518997341394,-0.6250202655792236,0.27433910965919495,-0.027688948437571526,-0.01818675547838211,0.7747695446014404,0.6163983941078186,0.3811261057853699,-0.03321467712521553,-0.40769219398498535,0.49645736813545227,0.528571605682373,0.5535898208618164,-0.05825956538319588,0.6666393280029297,0.4587705433368683,-0.08020941913127899,-0.4966728091239929,-0.219442680478096,-0.11025185137987137,0.7911062240600586,0.06541758030653,0.16054105758666992,0.15596933662891388,0.555489182472229,0.14274419844150543,0.9074516296386719,-0.6086371541023254,0.5658283829689026,-0.3758711516857147,-0.08551256358623505,0.21884004771709442,0.1344444304704666,-0.20421265065670013,-0.2529902756214142,0.25203990936279297,-0.49833574891090393,-0.4249105155467987,-0.623786211013794,0.5018022060394287,-0.3935212194919586,0.23123206198215485,0.35680779814720154,0.34549641609191895,-0.4347178339958191,-0.1111682802438736,0.2296312302350998,0.22506053745746613,0.4614945948123932,0.877666175365448,0.06680329144001007,-0.5007829070091248,0.08134501427412033,0.6222148537635803,-0.6219812035560608,-0.3200269639492035,-0.3194634020328522,-0.055282317101955414,-0.43250417709350586,0.4916829764842987,0.14940989017486572,0.04571793973445892,-0.06363367289304733,-0.16823244094848633,-0.3712477684020996,0.31257399916648865,-0.017580775544047356,0.13090188801288605,0.49710121750831604,0.9762924313545227,0.3288387358188629,-0.6228176951408386,0.02915489673614502,0.47584304213523865,0.2600124776363373,-0.3496644198894501,0.0919155478477478,-0.5123740434646606,0.8214495182037354,0.6195115447044373,0.7785391807556152,0.45716366171836853,0.3021957576274872,-0.6336778402328491,0.2911006808280945,0.0035374299623072147,0.24338358640670776,-0.5273029804229736,0.5230236053466797,-0.37077566981315613,0.4053848683834076,0.273296982049942,-0.4158484935760498,0.9223045110702515,1.0381996631622314,0.11607208102941513,0.45434868335723877,0.03859115019440651,0.028959881514310837,-0.36076322197914124
155,0.5177876353263855,0.2786353826522827,0.494306355714798,0.02482699230313301,0.5839436650276184,-0.32049164175987244,0.012008397839963436,-0.5043203830718994,-0.1980120986700058,-0.39287513494491577,0.21359050273895264,-0.28045573830604553,-0.0750320702791214,0.3535636067390442,0.2998027801513672,0.04272301122546196,-0.5016391277313232,0.44897928833961487,0.2280854880809784,0.07871602475643158,-0.2916427254676819,-0.21148942410945892,0.1513521820306778,-0.02504868246614933,-0.4906969666481018,-0.3824796974658966,0.036045387387275696,0.5241329073905945,0.6096333265304565,-0.695178747177124,-0.021167686209082603,-0.22967030107975006,-0.16038760542869568,0.3576263189315796,0.08018997311592102,0.10904888808727264,0.4099324345588684,-0.6732324361801147,-0.0748247504234314,0.005692522972822189,0.9186155796051025,-0.23315978050231934,0.5280739068984985,0.39875808358192444,0.4371151030063629,-0.06594802439212799,-0.09607797116041183,0.04694589227437973,0.6044959425926208,-0.06622422486543655,0.28353703022003174,0.43422064185142517,0.4987230598926544,0.25604987144470215,0.5797615647315979,-0.024953538551926613,0.7478110194206238,-0.7441191077232361,0.0813295915722847,0.007580892648547888,-0.32599756121635437,-0.19188641011714935,0.0419318750500679,-0.13245032727718353,-0.22243981063365936,0.1630236953496933,-0.018908850848674774,0.23267997801303864,-0.014713283628225327,-0.1068323403596878,0.3158092498779297,0.5910123586654663,-0.541339635848999,-0.5372473001480103,-0.09233392030000687,-0.43627312779426575,0.5863469243049622,0.9908967018127441,-0.19818517565727234,-0.3126106858253479,0.19205906987190247,0.14189878106117249,-0.630530834197998,-0.28655439615249634,-0.28639087080955505,0.028403528034687042,-0.6910454630851746,0.17257241904735565,-0.3894871473312378,0.01959814690053463,-0.11133558303117752,-0.24133659899234772,-0.5709216594696045,0.6198434233665466,-0.042671989649534225,0.06337476521730423,-0.07231219857931137,0.7385760545730591,-0.2130143642425537,-0.22821815311908722,0.022496234625577927,0.421622633934021,0.761271059513092,-0.01892019622027874,0.37757736444473267,-0.6180247664451599,0.2169313132762909,0.34147289395332336,0.7283068299293518,0.47056788206100464,0.2739625573158264,-0.4046386182308197,-0.07776952534914017,-0.19415028393268585,0.2954929769039154,-0.0805264413356781,0.11884643882513046,0.4280692934989929,-0.5946263074874878,0.19639575481414795,-0.03510383516550064,0.445268839597702,0.8767533898353577,0.05031640827655792,0.5465453863143921,-0.19240693747997284,0.4030704200267792,-0.2031172662973404
156,0.3664178252220154,-0.1224953681230545,0.20924949645996094,-0.3933475613594055,0.42508426308631897,0.12975716590881348,0.3609572649002075,-0.15840552747249603,-0.11662647873163223,-0.35210520029067993,0.2965865731239319,-0.25636962056159973,0.26288124918937683,0.39826110005378723,0.090083546936512,-0.33080053329467773,-0.30224117636680603,0.6708416938781738,0.23193718492984772,0.38532328605651855,-0.11074265092611313,-0.07783503830432892,0.3837937116622925,0.26198679208755493,0.07616172730922699,-0.3622502088546753,0.7189635634422302,0.15913952887058258,0.07486440241336823,-0.6525251269340515,0.011249260976910591,0.3661632835865021,0.01878509111702442,0.5604362487792969,0.4506591558456421,-0.15392133593559265,0.5013823509216309,-0.5428675413131714,0.46136564016342163,0.26512411236763,0.445243239402771,-0.26427459716796875,0.37958577275276184,0.40507376194000244,0.02832990139722824,-0.34775105118751526,-0.04661720246076584,0.022247111424803734,1.0715506076812744,-0.0109474528580904,0.056495681405067444,0.5346955060958862,0.29162946343421936,0.20638783276081085,0.9774413704872131,-0.11215519905090332,0.664758563041687,-0.8535527586936951,-0.1426106095314026,0.2207033932209015,-0.013902566395699978,-0.3889515697956085,-0.6603501439094543,0.16839717328548431,-0.10589300841093063,-0.2385747730731964,-0.8050416111946106,-0.05214441940188408,-0.21014522016048431,0.33518433570861816,0.4405179023742676,0.4291737377643585,-0.6370931267738342,-0.6960932016372681,-0.04138890653848648,-0.14977072179317474,0.589951753616333,1.0818408727645874,-0.12185508012771606,-0.2992638647556305,0.5226932764053345,0.33129045367240906,-0.5328408479690552,-0.44501355290412903,-0.19836769998073578,0.3298585116863251,-0.6835533976554871,0.4428475797176361,-0.41845250129699707,0.35329294204711914,-0.1890781819820404,-0.32409587502479553,-0.7785863280296326,0.6585968732833862,0.4046113193035126,-0.007369430270045996,0.25884586572647095,0.9641008973121643,-0.009195469319820404,-0.7588105797767639,-0.2573932111263275,0.5051208734512329,0.5530884861946106,-0.6991879343986511,0.2901942729949951,-0.6818991899490356,0.4442979097366333,0.735604465007782,1.054990530014038,0.5763741731643677,0.03733605891466141,-0.5658690333366394,0.0933123528957367,-0.12635070085525513,0.05395606532692909,-0.5312132835388184,0.4235861003398895,0.1621101349592209,-0.1860421597957611,0.5797843337059021,-0.27856871485710144,0.622028648853302,0.9959162473678589,0.26915985345840454,0.795839250087738,0.0867987647652626,0.08013095706701279,-0.1030905470252037
157,0.12578897178173065,0.28859806060791016,0.2499878704547882,-0.2540566325187683,0.2576950490474701,-0.11528199911117554,0.24610468745231628,-0.5836297273635864,0.05771946907043457,-0.3617475926876068,-0.020856011658906937,-0.17147092521190643,-0.3787325620651245,0.264909952878952,-0.4206825792789459,-0.14946961402893066,-0.5732793807983398,0.49245983362197876,0.44370412826538086,0.04510728269815445,-0.07596950232982635,-0.22479866445064545,0.15370623767375946,0.07821890711784363,0.3000505864620209,-0.0939892828464508,0.3502779006958008,0.19468849897384644,0.36311987042427063,-0.6426097750663757,-0.08808530867099762,0.023569339886307716,0.2804235816001892,0.30228373408317566,0.12901969254016876,-0.25438493490219116,0.5029057860374451,-0.7635685801506042,0.1447461098432541,0.20740608870983124,0.2836797833442688,-0.31852656602859497,0.3707549571990967,0.18695388734340668,-0.05583639070391655,-0.1719948947429657,-0.26955416798591614,-0.11576516181230545,0.5856253504753113,-0.15616756677627563,0.4241502583026886,0.6149993538856506,0.19301870465278625,0.1740577518939972,0.8388919830322266,-0.01616435870528221,0.4933088719844818,-0.5016241669654846,-0.009040353819727898,0.2195926457643509,-0.2630831003189087,-0.2479238063097,-0.1119283065199852,-0.05438058078289032,-0.22556191682815552,0.07660052180290222,-0.3779458701610565,0.3536232113838196,-0.18903730809688568,0.22000427544116974,0.52015221118927,0.3485817015171051,-0.5911234021186829,-0.6984320282936096,0.14050619304180145,-0.3948952853679657,0.7190849184989929,0.5608385801315308,0.20855945348739624,-0.3378846049308777,0.2733616828918457,0.0627007931470871,-0.243369460105896,-0.4612121284008026,-0.21540534496307373,0.21456126868724823,-0.554955780506134,0.47658106684684753,-0.009839175269007683,0.09703867137432098,-0.11361149698495865,-0.42282333970069885,-0.5638566017150879,0.23841165006160736,0.33906060457229614,0.10739775002002716,0.12376053631305695,0.883072555065155,-0.22947070002555847,-0.8039889931678772,-0.47613638639450073,0.22147917747497559,0.4475526511669159,-0.6060627698898315,0.45293551683425903,-0.5724660158157349,0.2637309432029724,0.5445343255996704,0.6199426651000977,0.6589617729187012,0.256163626909256,-0.3828866481781006,-0.06463388353586197,0.01721777580678463,0.0631345808506012,-0.024727491661906242,0.7253444790840149,0.08855047821998596,-0.25964275002479553,0.15271177887916565,-0.3515022099018097,0.2508293688297272,0.5409512519836426,0.3678487539291382,0.7024848461151123,-0.28300318121910095,0.3915151357650757,-0.5037774443626404
158,0.7045454382896423,0.11380981653928757,-0.5372298359870911,-1.0162628889083862,0.5917678475379944,1.1557142734527588,0.6791317462921143,-0.5610531568527222,0.5046755075454712,-0.15109838545322418,-0.3134799897670746,0.9609313011169434,-1.1383838653564453,0.8147441148757935,-0.6534504890441895,0.010130180977284908,-0.5825439095497131,0.5031626224517822,-0.25891003012657166,-0.47683629393577576,0.0023744471836835146,-0.24363239109516144,0.33336833119392395,1.0628118515014648,0.6289148330688477,-0.4681573212146759,0.8695224523544312,0.4299154579639435,0.1051613986492157,-0.4546561539173126,0.39593246579170227,-0.09853951632976532,0.43612778186798096,0.7301535606384277,0.6065269112586975,0.0793842002749443,0.069478839635849,-0.6334205269813538,0.6444262266159058,0.7755345106124878,-0.003993198275566101,0.3489674925804138,0.6762835383415222,0.23361332714557648,-0.7101169228553772,0.03815142810344696,-0.3026522696018219,-0.4129141867160797,0.0027489825151860714,0.1749841719865799,-0.09053117036819458,-0.4163397252559662,0.3525426685810089,0.822149395942688,0.3313556909561157,-1.001691222190857,0.4493372142314911,0.06284736096858978,-0.3377341330051422,0.23387527465820312,-0.4242743253707886,0.46922317147254944,0.06053413823246956,0.1454305797815323,-0.011410819366574287,-0.10412663221359253,-0.5449501276016235,0.7344872355461121,-0.20649583637714386,0.6074409484863281,0.46039608120918274,0.4056684374809265,-0.5560851097106934,0.06073638051748276,0.5154383182525635,0.5982575416564941,0.6500206589698792,0.009716142900288105,0.11483774334192276,-1.412984848022461,-0.19620724022388458,0.6260148286819458,-0.22184205055236816,-0.27281054854393005,-0.4686378240585327,0.10309620946645737,0.1419052630662918,-0.001647832104936242,0.3774736523628235,-0.10526543855667114,0.05973650887608528,-0.23205548524856567,0.24911022186279297,0.06778959929943085,0.010204320773482323,0.561227560043335,0.5491636991500854,0.47013533115386963,0.08904442936182022,-0.7125968337059021,-0.2225659191608429,-0.3069014549255371,-0.04655987769365311,-0.04264777898788452,0.06548275053501129,-0.13525336980819702,0.6051921248435974,0.7701810002326965,0.3667042553424835,0.5485785007476807,0.5807428359985352,-0.9332274794578552,0.08758529275655746,0.3791506886482239,0.5156457424163818,-0.2883482873439789,0.6789376735687256,-0.9929967522621155,0.7959355115890503,-0.10201501101255417,-0.6944217085838318,1.2229715585708618,0.6207497119903564,-0.4365328848361969,0.4013105034828186,-0.30186954140663147,-0.16658540070056915,-0.6739821434020996
159,-0.5635391473770142,0.5448477864265442,0.920975387096405,-0.8701668381690979,1.2276402711868286,0.4725542664527893,0.9766920804977417,-1.5352349281311035,0.6913881301879883,-0.6037465333938599,-0.5132664442062378,0.5012747049331665,-0.6353628039360046,0.5832695364952087,-0.3992936909198761,-0.9694775938987732,-1.6039974689483643,0.6736014485359192,0.7017561197280884,-1.1085213422775269,1.3569982051849365,-0.4573551118373871,0.9668784141540527,-0.07476246356964111,0.2831401526927948,-0.09309695661067963,1.7272580862045288,-0.07508857548236847,-0.0014133108779788017,-0.11337986588478088,0.06985485553741455,-0.6394668221473694,1.142734169960022,-0.008482657372951508,-0.00031741755083203316,-0.7998553514480591,0.9983848333358765,-0.45925283432006836,0.10366994887590408,0.944533109664917,0.3625270128250122,-0.38617774844169617,-0.15908314287662506,-0.2912393808364868,-0.07552650570869446,0.0754040777683258,-0.8142206072807312,-0.14547927677631378,0.8515872955322266,-0.346086323261261,0.11103852093219757,0.7278954982757568,-0.37059104442596436,0.41226378083229065,0.804641604423523,0.30506232380867004,0.12466198951005936,0.041128430515527725,-0.07951822876930237,-0.7281494140625,-0.794803261756897,-0.7917444109916687,0.08442556858062744,0.09754621982574463,-0.750336229801178,0.9704907536506653,-0.6526724696159363,0.48164427280426025,-1.0713136196136475,0.9108275175094604,0.8860279321670532,0.16183702647686005,-1.1301370859146118,0.17858026921749115,0.36888405680656433,-0.3714798092842102,0.32982364296913147,1.082237958908081,0.11881854385137558,-0.518189549446106,1.232263445854187,1.0073961019515991,-0.7743064761161804,0.5159292817115784,-0.07374495267868042,-0.4368799328804016,-0.7921596169471741,-0.3173918128013611,-0.2522922456264496,0.33612391352653503,-0.15113003551959991,0.03729090839624405,-0.7639694809913635,0.10835307836532593,0.01647278107702732,0.43337079882621765,0.07239201664924622,1.026527762413025,0.746821403503418,-0.5102277994155884,-0.9195975065231323,-0.3977143168449402,0.42844104766845703,-1.1958824396133423,-0.4354287087917328,-1.3564319610595703,-0.0075785331428050995,0.9825035929679871,-0.11402156949043274,1.3251385688781738,-0.17275813221931458,0.026113487780094147,0.46739938855171204,0.6310247182846069,0.5697824954986572,0.2668001353740692,0.6504671573638916,0.6078943014144897,0.9803470373153687,-0.007486834190785885,-0.3464720547199249,0.5560278296470642,0.6913010478019714,0.08248596638441086,0.7142837047576904,0.31103283166885376,-0.01644871011376381,0.6933977007865906
160,0.8149633407592773,0.5197873115539551,0.34088969230651855,0.13117866218090057,0.33479568362236023,0.004298250190913677,0.04072735086083412,-1.1595869064331055,0.16306829452514648,-0.3029412031173706,0.032753486186265945,0.5820950865745544,-0.7447861433029175,0.25358420610427856,-0.31168419122695923,0.6764426827430725,-0.7982950210571289,0.7494696974754333,0.5206762552261353,-0.2653508484363556,-0.26819369196891785,-0.017704958096146584,0.43864870071411133,-0.020410150289535522,-0.31994566321372986,-0.3388373553752899,-0.24419406056404114,0.7367831468582153,1.14573073387146,-0.08163195103406906,-0.13622722029685974,-0.38785409927368164,0.6506165862083435,-0.017359355464577675,0.06060553714632988,-0.8994596600532532,0.5526050925254822,-0.9008985757827759,-0.7396121621131897,0.19789212942123413,0.7653782963752747,0.17656712234020233,0.1703944057226181,0.3340769112110138,-0.15851889550685883,0.43171438574790955,-0.2846853733062744,-0.3947829306125641,-0.03992205485701561,0.17920973896980286,-0.11498124897480011,0.06568024307489395,0.39261430501937866,0.855156421661377,-0.25005611777305603,0.04130064323544502,0.42662158608436584,-0.7403448820114136,-0.20563200116157532,0.4524243175983429,-0.9583079814910889,0.1891614943742752,0.6880999207496643,-0.26620104908943176,0.7504823803901672,0.45613646507263184,0.5159783363342285,0.38214579224586487,0.05663188919425011,-0.037684980779886246,0.46730974316596985,0.9118789434432983,-0.7514018416404724,-0.4460395276546478,0.46123287081718445,-0.601319432258606,0.9813485145568848,0.15739133954048157,-0.4029493033885956,-1.146758794784546,-0.3989355266094208,-0.05733247473835945,-0.7146471738815308,-0.40590712428092957,-0.1808033585548401,0.24154894053936005,-0.3254355788230896,-0.3196425139904022,-0.2289150357246399,-0.3742660880088806,-0.4082280695438385,0.19109946489334106,-0.18051652610301971,0.5424360036849976,-0.4639687240123749,0.72870272397995,-0.3291449248790741,0.21195350587368011,-0.21911847591400146,-0.13297802209854126,-0.15078209340572357,-0.2501324415206909,0.9837554097175598,0.1615932136774063,0.2330319583415985,0.09338998049497604,-0.2300676554441452,0.9967947602272034,0.16059263050556183,0.29211121797561646,0.4748660922050476,-0.7700336575508118,-0.3812524080276489,0.05404713749885559,0.3740922808647156,0.4096251130104065,0.29155439138412476,-0.21525128185749054,-0.445231169462204,-0.5015425682067871,-0.35280635952949524,0.6661502122879028,0.4038788974285126,-0.5963253974914551,0.5189317464828491,-0.5990938544273376,0.5985016226768494,-0.4141453206539154
161,-0.4072250723838806,0.43838319182395935,0.4408874809741974,-0.21725358068943024,0.682822585105896,0.17979732155799866,0.7615418434143066,-0.947516143321991,0.5657575726509094,-0.4982539713382721,-0.053912270814180374,0.485533207654953,-0.5185872316360474,0.36299756169319153,-0.38079261779785156,-0.697615921497345,-0.9600832462310791,0.9098084568977356,0.37324777245521545,-0.3769458532333374,1.0159040689468384,-0.2574617266654968,0.7716754078865051,-0.10980895161628723,0.5282778143882751,-0.33801934123039246,0.9369693398475647,0.05740664154291153,0.042102545499801636,-0.38180652260780334,-0.0017745726509019732,-0.15867207944393158,0.7135260701179504,0.3242204189300537,0.0442902110517025,-0.773500919342041,1.0272804498672485,-0.6078415513038635,0.4351916015148163,0.5430161356925964,-0.09067639708518982,-0.2773197889328003,0.14602214097976685,-0.39783695340156555,-0.21903055906295776,0.2329031378030777,-0.4006119966506958,-0.16324017941951752,0.5293986201286316,-0.27966225147247314,0.01694127917289734,0.4683392643928528,-0.5485547780990601,0.5959779024124146,0.5325862169265747,0.0018086390336975455,0.30673947930336,-0.1405051052570343,-0.02007882297039032,-0.4544200897216797,-0.8100748062133789,-0.19963602721691132,-0.12461031973361969,-0.1550675928592682,-0.04484299197793007,0.8191148042678833,-0.6782225370407104,0.09721727669239044,-0.3490195572376251,0.7864478230476379,0.7993690371513367,0.1871931552886963,-1.0165369510650635,-0.3773125112056732,0.06793852895498276,-0.18885467946529388,0.46025359630584717,0.6375442743301392,0.17410790920257568,-0.780540943145752,0.9871543049812317,0.46747109293937683,-0.08822765946388245,0.195770263671875,-0.2711797058582306,0.002879435196518898,-0.3748445212841034,-0.26359426975250244,-0.4218207895755768,0.3517855703830719,0.055852197110652924,-0.3843661844730377,-0.46914660930633545,0.18817362189292908,0.388932466506958,0.05108942091464996,-0.042357925325632095,0.6035123467445374,-0.11928926408290863,-0.6333649158477783,-0.8609291911125183,-0.5472068190574646,0.3008270561695099,-0.8432345390319824,0.16195733845233917,-0.9720879197120667,-0.22514653205871582,0.6137405037879944,0.2034168690443039,1.2134907245635986,-0.18867848813533783,-0.10943379998207092,0.2269829511642456,0.39406493306159973,0.45079782605171204,0.23442167043685913,0.4699079096317291,0.46747973561286926,0.32393598556518555,0.19445158541202545,-0.3641182482242584,0.2668890953063965,0.49350428581237793,-0.007120130117982626,0.821418821811676,0.016888126730918884,-0.05324063077569008,0.31598687171936035
162,0.28038308024406433,0.13601872324943542,0.21969205141067505,-0.3726562559604645,0.3851548731327057,-0.07071775197982788,-0.020525678992271423,-0.29362040758132935,-0.2098265141248703,-0.5654418468475342,0.19379328191280365,-0.29704415798187256,0.1954561471939087,0.35102349519729614,-0.2617438733577728,-0.20664727687835693,-0.3246089518070221,0.39712637662887573,0.43147292733192444,0.2878250777721405,-0.1706574559211731,-0.1676769107580185,0.5065534114837646,-0.07474172115325928,0.27451103925704956,-0.23598799109458923,0.4518260061740875,0.3784899413585663,0.34409216046333313,-0.6960657835006714,-0.2438877820968628,0.2883695065975189,0.6121599674224854,0.3301583528518677,0.1406521052122116,-0.08522182703018188,0.433352530002594,-0.4258643388748169,0.02230442687869072,0.2294400930404663,0.5011453032493591,-0.3294954001903534,0.286465048789978,0.1980287879705429,0.11347309499979019,-0.05970176309347153,-0.04873538017272949,-0.25977107882499695,0.6304426193237305,-0.2375260591506958,0.14239367842674255,0.5116596221923828,0.3624569773674011,0.16364672780036926,0.659200131893158,0.008720151148736477,0.5230116248130798,-0.7168415784835815,-0.07040630280971527,0.37311968207359314,-0.1032819077372551,0.002730853157117963,-0.2578355073928833,0.058400604873895645,-0.04106598719954491,-0.21168717741966248,-0.025912681594491005,0.30044806003570557,-0.20558559894561768,0.07451798021793365,0.6131977438926697,0.35628166794776917,-0.7802178263664246,-0.6949971914291382,-0.21189062297344208,-0.6658337116241455,0.8684298396110535,0.7469639778137207,-0.12476103007793427,-0.45293328166007996,0.3127729296684265,0.06552302092313766,-0.4470252990722656,-0.6715371012687683,-0.3114931285381317,0.11326362192630768,-0.5640798211097717,0.7097043395042419,-0.09594755619764328,0.31421351432800293,-0.3375817537307739,-0.40475302934646606,-0.7330206632614136,0.4407482445240021,0.13985338807106018,-0.09247846156358719,0.29716920852661133,0.9027717113494873,-0.16870352625846863,-0.7912027835845947,-0.3437153100967407,0.43668434023857117,0.49172505736351013,-0.5791963338851929,0.21267546713352203,-0.5090893507003784,0.37187930941581726,0.5488774180412292,0.6596143841743469,0.6704499125480652,0.19632412493228912,-0.4399207532405853,-0.14604094624519348,-0.04785909503698349,-0.062183134257793427,-0.5946272611618042,0.8768413662910461,0.08926697820425034,-0.17662359774112701,0.29823988676071167,-0.35778185725212097,0.5191202163696289,0.871043860912323,0.20934203267097473,0.658541738986969,-0.2680405080318451,0.2877310812473297,-0.6095648407936096
163,0.30507054924964905,0.1680770367383957,0.3582819104194641,-0.2247707098722458,0.4411134123802185,-0.12649905681610107,0.23854178190231323,-0.6578941941261292,-0.057354848831892014,-0.287936270236969,0.13633428514003754,-0.23897318542003632,-0.26282888650894165,0.17837227880954742,-0.11442896723747253,-0.05949534848332405,-0.6709954142570496,0.5698399543762207,0.3842305839061737,0.09106723964214325,-0.21797776222229004,-0.2518552243709564,0.2522222101688385,0.10468605160713196,0.05510610714554787,-0.2571898400783539,0.2308889478445053,0.2612159848213196,0.4895860552787781,-0.5528232455253601,-0.12820205092430115,0.09577005356550217,0.07277748733758926,0.27556559443473816,0.15541893243789673,-0.2578897178173065,0.49042707681655884,-0.8223475813865662,0.15690508484840393,0.17384277284145355,0.5037521719932556,-0.303190678358078,0.24387365579605103,0.39084169268608093,-0.034744203090667725,-0.15632256865501404,-0.1724485158920288,0.016705244779586792,0.6251568794250488,-0.039698679000139236,0.3493242859840393,0.5389449596405029,0.3701343834400177,0.304889053106308,0.8140847682952881,0.0014255766291171312,0.63202965259552,-0.6323063969612122,0.02391701564192772,0.13532331585884094,-0.27859407663345337,-0.315457284450531,-0.14807794988155365,0.022646060213446617,-0.14966954290866852,0.1715327501296997,-0.3570159077644348,0.28444594144821167,-0.1346677839756012,0.0790979415178299,0.4289131462574005,0.4601987600326538,-0.5340771675109863,-0.6412487626075745,0.21736739575862885,-0.3603208363056183,0.7283071279525757,0.7170611619949341,-0.020413173362612724,-0.3229963481426239,0.230977401137352,0.1937134563922882,-0.4933520257472992,-0.3440607190132141,-0.044658560305833817,0.25859323143959045,-0.7079348564147949,0.3292485475540161,-0.2721756100654602,0.07750991731882095,-0.042966775596141815,-0.2349579930305481,-0.5238592624664307,0.5512304902076721,0.3382664620876312,0.24035391211509705,0.05601402744650841,0.8161568641662598,-0.13212141394615173,-0.6086181402206421,-0.3291090726852417,0.33682841062545776,0.5643343925476074,-0.46907246112823486,0.47654709219932556,-0.5792642831802368,0.14222124218940735,0.7167949080467224,0.7114817500114441,0.5432300567626953,0.23013052344322205,-0.5233988165855408,-0.13009290397167206,0.047765977680683136,0.19457779824733734,0.002100821118801832,0.5061827898025513,0.14764174818992615,-0.47837960720062256,0.1827211081981659,-0.1666424721479416,0.43274661898612976,0.6009498238563538,0.2786964774131775,0.6853503584861755,-0.1403922736644745,0.33860310912132263,-0.2725895643234253
